0.01 -0.0093240737 -0.0086473146 -0.932570512954397 -0.864525805062993 -0.965281697878015 0.247395994329504 0.478409867164306 0.429223132923677 0.974605771578015 -0.238748679729504 0.454160645790091 0.435302672139317 
0.0234911592806616 -0.0219084993176244 -0.0203070258969016 -0.933306693591147 -0.863596033899079 -0.958715567496706 0.253157140781154 0.49513413317655 0.424639845216105 0.98062406681433 -0.232850114884253 0.438172560414598 0.438956188682975 
0.0397549236999666 -0.0370976929380625 -0.0343395526994125 -0.93497722008627 -0.861475779006412 -0.950497425460045 0.260016427655446 0.515683212807616 0.418555642957674 0.987595118398107 -0.225676874956033 0.419294007278654 0.442920136048738 
0.0580171630862146 -0.054193955313445 -0.0500446591668929 -0.937859372318505 -0.857783265092857 -0.940867035905599 0.267594497642773 0.53925227628588 0.41093938377697 0.995060991219043 -0.21754983847588 0.398607096032625 0.446843881315888 
0.0776134157121193 -0.0726083087868386 -0.0668078106655289 -0.942108174046372 -0.852258555236399 -0.930049187208696 0.275562655253507 0.56510543403086 0.40176660018726 1.00265749599553 -0.208754844587978 0.377002740015512 0.450491955049139 
0.0980281876784152 -0.0918926417133014 -0.0841390073408904 -0.94776133329524 -0.844752473767371 -0.918234744017372 0.283661218672328 0.592624958278575 0.391014855802166 1.01012738573067 -0.199522211331437 0.355136375016664 0.453737617965204 
0.118880531718183 -0.111722352772504 -0.101664455487236 -0.954762011110255 -0.835199835258971 -0.905580980659887 0.291693363469702 0.62130431517098 0.378665934176307 1.01730333343239 -0.190028907982465 0.333457695939275 0.456533901082664 
0.139896655119156 -0.131868174818688 -0.11910564133133 -0.962984784315832 -0.82359344021088 -0.892216963758284 0.299512883600818 0.650727335090668 0.364708824469977 1.02408513857697 -0.180407242269488 0.312257449225164 0.458884615740903 
0.160885110298001 -0.152171707297373 -0.136259294720866 -0.972259238501985 -0.809963177524501 -0.878248341547959 0.307012841805862 0.680549716927257 0.349140911758999 1.03042004884533 -0.170753547084996 0.291709521574728 0.460822265765502 
0.181717928232686 -0.172527574621558 -0.152981380701613 -0.98238963911826 -0.794359830081011 -0.863760260450243 0.314116569932055 0.710486121663038 0.331966727291123 1.0362878350718 -0.161135189230442 0.271903517455222 0.462393102789888 
0.202316862279404 -0.192871145263217 -0.169174650940124 -0.993170323024689 -0.776842343586639 -0.848818777878877 0.320770635705153 0.740301503655557 0.313194620223113 1.04168992314209 -0.151595984765029 0.252868819369132 0.463647723363526 
0.222643203121982 -0.213170077301161 -0.18477865926668 -1.00439678128825 -0.757467652615309 -0.833471464903393 0.326939123652438 0.769804584814801 0.292832107508523 1.04664154220455 -0.142160464385759 0.234592196473446 0.464635545106786 
0.242690021454666 -0.233418356624355 -0.199761453643583 -1.01587263956921 -0.736282512308859 -0.817747703146484 0.332598774397981 0.798841983572332 0.270880646615262 1.05116605977084 -0.132837320754398 0.217030655996874 0.465401865693598 
0.262476220608141 -0.253632047615842 -0.214112552442515 -1.02741298579608 -0.713316902990104 -0.80165887663415 0.337734741876837 0.827292306707308 0.24733032767398 1.05529092424999 -0.123622189434322 0.200120679088773 0.465986575316124 
0.282042153574117 -0.273846402145599 -0.227837052061317 -1.0388446538895 -0.688578516692603 -0.785198402869186 0.342336841833362 0.855060074273056 0.222154639516511 1.05904480501478 -0.114499789772046 0.183784579616446 0.466423877176092 
